"start_station_name","lat","lng","member_casual","total_trips"
"Public Rack - Kenton & Lawrence","41.9684013346666667","-87.7425975340000000","member","15"
"Public Rack - Wood St & 47th St","41.8093080186666667","-87.6699817580000000","casual","15"
"Public Rack - Pulaski Rd & 83rd St","41.7409582786666667","-87.7211996166666667","casual","15"
"Avenue O & 118th St","41.6810040960000000","-87.5379357253333333","member","15"
"Public Rack - Winona St & Elston Ave","41.9731866880000000","-87.7503195093333333","casual","15"
"Public Rack - Bell Ave & 95th St","41.7210434706666667","-87.6787752773333333","casual","15"
"Public Rack - California & 71st","41.7634082513333333","-87.6923259533333333","casual","15"
"Public Rack - Kedzie Ave & Archer Ave","41.8121991213333333","-87.7028993920000000","member","15"
"Public Rack - Irving Park Rd & Austin Ave","41.9530833366666667","-87.7771723713333333","member","15"
"Public Rack - Drake Ave & Leland Ave","41.9665299866666667","-87.7173280233333333","member","15"
"S Wentworth Ave & W 111th St","41.6905255580000000","-87.6296501040000000","member","15"
"Public Rack - Komensky Ave & 31st St","41.8400000000000000","-87.7300000000000000","member","15"
"Public Rack - Cicero Ave & Altgeld St","41.9263501493333333","-87.7469629793333333","casual","15"
"Doty Ave & 111th St","41.6950312206666667","-87.5986894793333333","member","15"
"Public Rack - Marshfield Ave & 87th St","41.7371136480000000","-87.6625688333333333","member","15"
"Public Rack - Avers & Granville","41.9937813433333333","-87.7248943406666667","casual","15"
"Public Rack - Kedvale Ave & Avondale Ave","41.9525229413333333","-87.7310376653333333","member","15"
"Public Rack - Western Ave & 92nd Pl","41.7266505800000000","-87.6814470033333333","casual","15"
"Public Rack - St Louis Ave & Berteau Ave","41.9585927320000000","-87.7157923240000000","member","15"
"Public Rack - Delphina & Foster","41.9722143793333333","-87.8406429006666667","casual","15"
"Public Rack - South Shore Dr & 71st St","41.7689708726666667","-87.5607239106666667","member","15"
"Public Rack - Pulaski & 52nd","41.7985904007142857","-87.7216797164285714","casual","14"
"S Aberdeen St & W 106th St","41.7011770835714286","-87.6493944635714286","member","14"
"Public Rack - Jeffrey Blvd & 71st St","41.7669642892857143","-87.5767963857142857","member","14"
"Halsted St & 73rd St","41.7616388257142857","-87.6441180121428571","member","14"
"Sacramento Ave & Pershing Rd","41.8213165807142857","-87.6997989878571429","member","14"
"Shabbona Park","41.9444720707142857","-87.7993951814285714","member","14"
"Long Ave & North Ave","41.9094596285714286","-87.7606330221428571","member","14"
"Kenosha Ave & Wellington Ave","41.9344674221428571","-87.7337902785714286","casual","14"
"Public Rack - Austin & 62nd","41.7797595457142857","-87.7710155521428571","casual","14"
"Public Rack - Greenwood Ave & Lake Park Ave","41.8181929200000000","-87.5996892250000000","member","14"
"Public Rack - California Ave & Ogden Ave","41.8607859007142857","-87.6957389350000000","casual","14"
"Public Rack - Langley Ave & Oakwood Blvd","41.8226351492857143","-87.6095927542857143","member","14"
"Public Rack - Central & Prescott","41.9921997935714286","-87.7665348171428571","casual","14"
"Public Rack - Cicero Ave & Belle Plaine Ave","41.9560457785714286","-87.7476568407142857","member","14"
"Public Rack - S. Kilpatrick and W. 79th","41.7493184321428571","-87.7396499478571429","casual","14"
"Eggleston Ave & 92nd St","41.7276257435714286","-87.6348730364285714","casual","14"
"Public Rack - Linder Ave & 64th Pl","41.7754550771428571","-87.7580520321428571","casual","14"
"Public Rack - Laflin St &51st ST","41.8012543557142857","-87.6617840457142857","member","14"
"Public Rack - Richard Daley College","41.7548357750000000","-87.7236659542857143","casual","14"
"California Ave & 71st St","41.7647480000000000","-87.6931210000000000","member","14"
"Kedzie Ave & 110th St","41.6923937714285714","-87.7009604635714286","member","14"
"Public Rack - Ewing Ave & 107th St","41.7003322185714286","-87.5357239535714286","casual","14"
"Lawndale Ave & 16th St","41.8592190964285714","-87.7178598728571429","member","14"
"Dauphin Ave & 103rd St","41.7073154307142857","-87.6076882100000000","member","14"
"Oketo Ave & Addison St","41.9439132764285714","-87.8109268471428571","member","14"
"Public Rack - Lafayette Ave & 87th St - NW","41.7372313715384615","-87.6274825169230769","member","13"
"Rockwell St & 63rd St","41.7799111500000000","-87.6898906346153846","member","13"
"Public Rack - Bryn Mawr Ave & Spaulding Ave","41.9830825623076923","-87.7115874738461538","casual","13"
"Public Rack - Fairfield Ave & 63rd St","41.7798815646153846","-87.6904639492307692","member","13"
"California Ave & 71st St","41.7647623107692308","-87.6931230684615385","casual","13"
"Public Rack - Forest Glen Station ","41.9787006923076923","-87.7555502000000000","casual","13"
"Public Rack - Halsted St & 95th St - SW","41.7205296976923077","-87.6420673853846154","member","13"
"Public Rack - Harlem & Palatine","41.9961626438461538","-87.8074767946153846","casual","13"
"Public Rack - Holbrook St & Milwaukee Ave","41.9914552061538462","-87.7820538461538462","casual","13"
"Eggleston Ave & 92nd St","41.7276191561538462","-87.6348767584615385","member","13"
"Public Rack - Kedzie Ave & 83rd St","41.7424626361538462","-87.7016920884615385","casual","13"
"Public Rack - Cicero Ave & North Ave","41.9096653876923077","-87.7467385261538462","casual","13"
"Public Rack - Kedzie Ave & Chicago Ave","41.8955507207692308","-87.7063610169230769","casual","13"
"Public Rack - Kostner Ave & Wrightwood Ave","41.9284060653846154","-87.7369011876923077","member","13"
"Public Rack - Laramie Ave & Fullerton Ave","41.9231248200000000","-87.7575583869230769","member","13"
"Public Rack - Lemont Ave & Keating Ave","41.9911609200000000","-87.7471691369230769","casual","13"
"Public Rack - Linder & 51st","41.7999677415384615","-87.7600004223076923","casual","13"
"Public Rack - Marshfield Ave & 87th St","41.7370213330769231","-87.6627124276923077","casual","13"
"Public Rack - Menard Ave & Grand Ave","41.9198305800000000","-87.7707604361538462","casual","13"
"Kildare Ave & 55th St","41.7915292200000000","-87.7302571953846154","member","13"
"Kostner Ave & 63rd St","41.7792530807692308","-87.7315088684615385","member","13"
"Public Rack - Sawyer Ave & Chicago Ave","41.8961734130769231","-87.7084069069230769","casual","13"
"Public Rack - Springfield & 79th","41.7496610915384615","-87.7209315523076923","casual","13"
"Public Rack - 63rd St and Nagle Ave","41.7779700092307692","-87.7818731176923077","casual","13"
"Public Rack - Talman Ave & Pershing Rd","41.8224303115384615","-87.6906511369230769","member","13"
"Public Rack - Kimbark Ave & 63rd St","41.7806114416666667","-87.5943785016666667","member","12"
"Public Rack - Sayre Ave & 59th St","41.7846682300000000","-87.7958286533333333","member","12"
"Public Rack - Komensky Ave & 63rd St","41.7791420758333333","-87.7222756316666667","member","12"
"Public Rack - Ashland Ave & 76th St","41.7586245350000000","-87.6613046700000000","casual","12"
"Public Rack - Marshfield Ave & 45th St","41.8123513325000000","-87.6662333250000000","casual","12"
"Public Rack - Ashland Ave & 91st St","41.7285137133333333","-87.6625095533333333","casual","12"
"Kenneth Ave & 50th St","41.8011539441666667","-87.7321930083333333","member","12"
"Public Rack - Kedzie & 73rd","41.7606348550000000","-87.7021911675000000","casual","12"
"Public Rack - Francisco Ave & Touhy Ave","42.0116544175000000","-87.7009969183333333","casual","12"
"California Ave & 29th St","41.8402396591666667","-87.6941221166666667","member","12"
"Wentworth Ave & 104th St","41.7053265475000000","-87.6290614458333333","casual","12"
"Kedzie Ave & Redfield Dr","41.7652278758333333","-87.7032603758333333","casual","12"
"Public Rack - Lynch & Elston","41.9810322166666667","-87.7613716791666667","member","12"
"Public Rack - California Ave & Devon Ave - NW","41.9988470625000000","-87.6996815266666667","casual","12"
"Public Rack - Ave N & 106th St","41.7024641491666667","-87.5387807833333333","casual","12"
"Rhodes Ave & 71st St","41.7660097983333333","-87.6117232891666667","casual","12"
"Public Rack - 532 E 43rd St","41.8175703275000000","-87.6122747150000000","casual","12"
"Public Rack - Homan Ave & 62nd Pl","41.7796413266666667","-87.7084647750000000","casual","12"
"Public Rack - Kedzie Ave & 64th St - SW","41.7775772333333333","-87.7026772008333333","casual","12"
"Michigan Ave & 114th St","41.6870201341666667","-87.6211283708333333","member","12"
"Public Rack - Jensen Park","41.9636447358333333","-87.7205214575000000","casual","12"
"South Chicago Ave & 83rd St","41.7439220758333333","-87.5752163833333333","member","12"
"Public Rack - Hollywood Park","41.9892834841666667","-87.7118027716666667","casual","12"
"Kildare Ave & Chicago Ave","41.8980988741666667","-87.7314838341666667","member","12"
"Public Rack - Avers Ave & Ogden Ave","41.8519931166666667","-87.7207215975000000","casual","12"
"Public Rack - Peterson Park","41.9787153825000000","-87.7555498900000000","casual","12"
"Public Rack - Sayre Ave & 59th St","41.7838821833333333","-87.7965276741666667","casual","12"
"Public Rack - Keating & Peterson","41.9900815233333333","-87.7471658158333333","casual","12"
"Public Rack - Natoma Ave & Bryn Mawr Ave","41.9829532141666667","-87.7908850758333333","member","12"
"Public Rack - St Louis & Lincoln","41.9960423833333333","-87.7165914525000000","member","12"
"Public Rack - Cicero Ave & Wellington Ave","41.9372481958333333","-87.7477807483333333","casual","12"
"Laramie Ave & Gladys Ave","41.8758059700000000","-87.7553058625000000","member","12"
"Public Rack - Peterson Ave & Milwaukee Ave","41.9898492200000000","-87.7806632441666667","casual","12"
"Public Rack - Hiawatha & Mendota","42.0072334941666667","-87.7781610008333333","member","12"
"Public Rack - Wood St & 103rd St","41.7080446433333333","-87.6684484833333333","casual","12"
"Public Rack - Mozart Elementary School","41.9210303141666667","-87.7216062458333333","casual","12"
"Public Rack - Cottage Grove Ave & 87th St","41.7385635750000000","-87.6084224833333333","member","12"
"Public Rack - Harding Ave & 47th St","41.8087068408333333","-87.7216564975000000","casual","12"
"Public Rack - Neva Ave & Grand Ave","41.9235172108333333","-87.8044297375000000","member","12"
"Public Rack - Halsted St & 95th St - SE","41.7201767775000000","-87.6407623750000000","casual","12"
"Carpenter St & 63rd St","41.7798812900000000","-87.6509191416666667","member","12"
"Kilbourn Ave & Roscoe St","41.9427200041666667","-87.7395527900000000","member","12"
"Public Rack - Central & Berteau","41.9576699966666667","-87.7680231225000000","member","12"
"Public Rack - Parkside & 63rd","41.7784091116666667","-87.7625043575000000","casual","12"
"Public Rack - Central Ave & George St","41.9320245516666667","-87.7671779641666667","casual","12"
"Public Rack - Whipple St & 63rd St","41.7792360200000000","-87.6999570145454545","member","11"
"Public Rack - Sawyer Ave & Bryn Mawr Ave - SE","41.9818969790909091","-87.7097853172727273","casual","11"
"Springfield Ave & 71st St","41.7645036972727273","-87.7200241509090909","casual","11"
"Tripp Ave & 65th St","41.7726821136363636","-87.7293640672727273","member","11"
"Public Rack - Kedzie Ave & 62nd Pl","41.7800416854545455","-87.7029374045454545","casual","11"
"Public Rack - Damen & 81st","41.7474448136363636","-87.6722758918181818","member","11"
"Public Rack - Kedzie Ave & 54th St - SE","41.7921879136363636","-87.7018986618181818","member","11"
"Public Rack - Kedzie Ave & 54th St - SW","41.7973605027272727","-87.7020216809090909","casual","11"
"Public Rack - Monticello & Lawrence","41.9683905172727273","-87.7195942481818182","member","11"
"Public Rack - Winchester Ave & 87th St","41.7369380209090909","-87.6715102854545455","casual","11"
"Public Rack - Central & Leland","41.9653865436363636","-87.7673284436363636","member","11"
"Rhodes Ave & 71st St","41.7660203200000000","-87.6117189181818182","member","11"
"Racine Ave & 61st St","41.7831865890909091","-87.6543793627272727","member","11"
"Public Rack - Milwaukee Ave & Sunnyside Ave","41.9625571672727273","-87.7560844709090909","member","11"
"Public Rack - Maplewood Ave & 47th St","41.8087335300000000","-87.6888315136363636","member","11"
"Public Rack - California Ave & Ogden Ave","41.8607790972727273","-87.6961466963636364","member","11"
"Bradley Park","41.7178911963636364","-87.5645763354545455","casual","11"
"Keeler Ave & Roosevelt Rd","41.8667052690909091","-87.7300159190909091","member","11"
"Public Rack - Western Ave & 105th St","41.7023401472727273","-87.6813083863636364","casual","11"
"Public Rack - Christiana Ave & Lawrence Ave","41.9691857972727273","-87.7114109109090909","member","11"
"Public Rack - Western Ave & 104th St - West","41.7021187327272727","-87.6809195745454545","casual","11"
"Public Rack - Western & 83rd","41.7426341845454545","-87.6820685609090909","member","11"
"Public Rack - Lorel Ave & Grand Ave","41.9187198909090909","-87.7597530445454545","member","11"
"Public Rack - Bryn Mawr Ave & Spaulding Ave","41.9830561609090909","-87.7116250436363636","member","11"
"Public Rack - Lemont Ave & Keating Ave","41.9912608545454545","-87.7469398527272727","member","11"
"Public Rack - Central Park & Bryn Mawr","41.9823670790909091","-87.7196710900000000","casual","11"
"Public Rack - Austin Ave & Archer Ave","41.7923152227272727","-87.7708275372727273","casual","11"
"Public Rack - Leader & Caldwell","41.9913840636363636","-87.7540740445454545","casual","11"
"Public Rack - Overhill Ave & Touhy Ave","42.0112350881818182","-87.8191683209090909","casual","11"
"Public Rack - Lawrence Ave & Kimball Ave","41.9685043563636364","-87.7123613836363636","casual","11"
"Public Rack - Albany Ave & 63rd St","41.7795850781818182","-87.7003515254545455","member","11"
"Public Rack - Milwaukee Ave & Lawrence Ave","41.9680565400000000","-87.7601822572727273","casual","11"
"Hastings LWS","41.8600000000000000","-87.6800000000000000","casual","11"
"Public Rack - St Louis & Lincoln","41.9959851063636364","-87.7166817181818182","casual","11"
"Public Rack - Hiawatha Ave & Minnehaha Ave","41.9996803963636364","-87.7603213936363636","casual","11"
"Public Rack - Kostner & Bryn Mawr","41.9822566354545455","-87.7377604918181818","member","11"
